customerID,MultipleLines
1080-BWSYE,Yes
4039-HEUNW,Yes
1194-HVAIF,Yes
0812-WUPTB,No
3594-UVONA,Yes
0004-TLHLJ,No
1767-TGTKO,No
8439-LTUGF,No
8805-JNRAZ,No
5089-IFSDP,Yes
6418-HNFED,No
0206-OYVOC,No
7291-CDTMJ,No
7128-GGCNO,Yes
0237-YFUTL,Yes
7691-KGKGP,No
6710-HSJRD,Yes
3675-EQOZA,No
0840-DCNZE,No
1732-FEKLD,Yes
0479-HMSWA,No
5854-KSRBJ,Yes
0365-BZUWY,Yes
4817-VYYWS,Yes
5701-SVCWR,Yes
3129-AAQOU,Yes
4922-CVPDX,No
1396-QWFBJ,No
1357-BIJKI,Yes
5299-SJCZT,Yes
2018-PZKMU,No
4570-QHXHL,No
2403-BCASL,Yes
7392-YYPYJ,Yes
2223-GDSHL,Yes
7359-PTSXY,No
9470-RTWDV,Yes
2176-OSJUV,Yes
9348-YVOMK,No
8104-OSKWT,Yes
4521-YEEHE,Yes
4090-KPJIP,Yes
3786-WOVKF,Yes
4503-BDXBD,No
6086-ESGRL,No
2592-HODOV,No
3886-CERTZ,Yes
7995-ZHHNZ,Yes
3824-RHKVR,No
5816-SCGFC,No
5989-AXPUC,Yes
4979-HPRFL,Yes
8590-OHDIW,No
8015-IHCGW,Yes
2332-TODQS,Yes
9278-VZKCD,Yes
8008-OTEZX,No
2773-OVBPK,Yes
5206-XZZQI,No
4803-LBYPN,No
6372-RFVNS,No
2139-FQHLM,No
8261-GWDBQ,Yes
1093-YSWCA,No
8938-UMKPI,Yes
0991-BRRFB,No
3882-IYOIJ,Yes
8749-TZYEC,Yes
1755-FZQEC,No
3115-JPJDD,No
5600-KTXFM,No
3871-IKPYH,No
6319-IEJWJ,No
9025-AOMKI,Yes
6339-TBELP,Yes
7964-YESJC,Yes
6173-GOLSU,Yes
5275-SQEIZ,No
7716-YTYHG,Yes
9938-ZREHM,Yes
4390-KYULV,No
4647-MUZON,No
9702-AIUJO,No
8849-PRIQJ,Yes
8851-RAGOV,No
1304-NECVQ,Yes
5396-IZEPB,No
8285-ABVLB,No
0701-TJSEF,No
5712-VBOXD,No
6629-LADHQ,No
8945-GRKHX,No
4797-MIWUM,No
6959-UWKHF,No
8720-RQSBJ,No
4537-CIBHB,No
4324-AHJKS,No
4355-CVPVS,No
4495-LHSSK,Yes
5655-JSMZM,Yes
5915-ANOEI,Yes
9861-PDSZP,Yes
4505-EXZHB,No
7225-CBZPL,Yes
4587-VVTOX,Yes
2019-HDCZY,Yes
4652-NNHNY,Yes
8788-DOXSU,No
7404-JLKQG,No
8972-HJWNV,Yes
3274-NSDWE,No
2632-IVXVF,Yes
3692-JHONH,Yes
8915-NNTRC,Yes
5914-GXMDA,No
7463-IFMQU,No
2920-RNCEZ,No
2541-YGPKE,No
8515-OCTJS,Yes
5382-TEMLV,No
9592-ERDKV,Yes
2860-RANUS,Yes
4778-IZARL,No
0432-CAJZV,No
7008-LZVOZ,Yes
8868-WOZGU,Yes
1200-TUZHR,Yes
9365-CSLBQ,Yes
5884-FBCTL,Yes
7130-CTCUS,No
6242-FEGFD,Yes
7625-XCQRH,Yes
6194-HBGQN,Yes
6986-IXNDM,No
1731-TVIUK,Yes
2987-BJXIK,Yes
9769-TSBZE,Yes
0406-BPDVR,Yes
0618-XWMSS,No
1395-WSWXR,No
6023-GSSXW,No
6752-APNJL,No
5276-KQWHG,No
0420-HLGXF,Yes
7446-KQISO,Yes
9823-EALYC,Yes
0582-AVCLN,No
5803-NQJZO,Yes
2565-JSLRY,Yes
2607-DHDAK,No
1073-XXCZD,Yes
4006-HKYHO,No
3727-JEZTU,No
8143-ETQTI,No
6689-KXGBO,No
9667-TKTVZ,Yes
3657-COGMW,Yes
8570-KLJYJ,Yes
7754-IXRMC,No
9473-CBZOP,Yes
2969-WGHQO,No
6615-NGGZJ,Yes
4255-DDUOU,No
5863-OOKCL,No
1686-STUHN,No
2984-MIIZL,No
0266-GMEAO,Yes
5574-NXZIU,No
4256-ZWTZI,No
8309-PPCED,Yes
4098-NAUKP,Yes
5196-WPYOW,No
4608-LCIMN,No
1485-YDHMM,Yes
4054-CUMIA,No
0603-TPMIB,Yes
2525-GVKQU,No
8161-QYMTT,Yes
5404-GGUKR,No
2126-GSEGL,Yes
3677-TNKIO,No
0440-QEXBZ,Yes
2434-EEVDB,Yes
6199-IWKGC,Yes
2675-DHUTR,Yes
8152-VETUR,Yes
7446-YPODE,Yes
7980-MHFLQ,Yes
2873-ZLIWT,Yes
3415-TAILE,No
0757-WCUUZ,Yes
1629-DQQVB,No
1915-IOFGU,No
3045-XETSH,Yes
0374-AACSZ,No
7239-HZZCX,No
4872-VXRIL,Yes
9140-CZQZZ,No
3423-HHXAO,No
9938-TKDGL,No
0531-ZZJWQ,Yes
2688-BHGOG,No
7683-CBDKJ,No
0946-CLJTI,Yes
1325-USMEC,Yes
0916-QOFDP,Yes
0628-CNQRM,No
5606-AMZBO,Yes
6199-IPCAO,Yes
7665-TOALD,No
0112-QWPNC,Yes
0324-BRPCJ,Yes
2777-PHDEI,No
2235-EZAIK,Yes
3847-BAERP,No
1196-AMORA,Yes
4282-YMKNA,Yes
1453-RZFON,No
8263-OKETD,Yes
0670-KDOMA,No
2476-YGEFM,Yes
8687-BAFGU,No
0641-EVBOJ,No
0829-XXPLX,No
9974-JFBHQ,No
5356-RHIPP,No
0608-JDVEC,No
9780-FKVVF,No
1919-RTPQD,No
5214-NLTIT,Yes
3345-PBBFH,No
5055-BRMNE,Yes
9189-JWSHV,Yes
2190-PHBHR,Yes
2650-GYRYL,No
5208-FVQKB,No
7184-LRUUR,No
6627-CFOSN,Yes
3982-JGSFD,No
1574-DYCWE,No
7247-XOZPB,Yes
2466-FCCPT,No
6211-WWLTF,No
4826-TZEVA,No
6016-NXBNJ,No
9138-EFSMO,No
0576-WNXXC,Yes
4632-XJMEX,No
8910-LEDAG,No
3452-GWUIN,Yes
2716-GFZOR,No
3724-UCSHY,No
8626-XHBIE,Yes
3192-LNKRK,No
2876-VBBBL,No
2208-UGTGR,Yes
3005-TYFRD,Yes
8670-MEFCP,Yes
3079-BCHLN,No
7777-UNYHB,No
5597-GLBUC,No
7278-CKDNC,Yes
2748-MYRVK,Yes
2969-VAPYH,No
4822-YCXMX,Yes
7181-OQCUT,Yes
8474-UMLNT,No
9821-POOTN,Yes
3836-FZSDJ,Yes
9142-XMYJH,No
0187-QSXOE,No
2649-HWLYB,Yes
5214-CHIWJ,No
4229-CZMLL,Yes
6904-JLBGY,Yes
2465-BLLEU,No
1685-VAYJF,No
8874-EJNSR,Yes
6917-YACBP,Yes
5049-MUBWG,No
4223-WOZCM,No
9253-VIFJQ,Yes
7030-FZTFM,Yes
9741-YLNTD,Yes
5917-RYRMG,No
5120-ZBLAI,Yes
3663-MITLP,No
0906-QVPMS,Yes
9025-ZRPVR,No
1905-OEILC,No
7858-GTZSP,Yes
6248-BSHKG,No
4685-TFLLS,No
3470-BTGQO,No
8224-DWCKX,Yes
4553-DVPZG,Yes
4902-OHLSK,Yes
0495-ZBNGW,Yes
8620-RJPZN,No
7572-KPVKK,Yes
2642-MAWLJ,No
2357-COQEK,Yes
7103-ZGVNT,Yes
3737-GCSPV,Yes
2027-WKXMW,Yes
7137-NAXML,No
2428-ZMCTB,No
2961-VNFKL,Yes
1768-HNVGJ,Yes
6963-KQYQB,Yes
5934-RMPOV,Yes
1207-BLKSA,Yes
4088-YLDSU,Yes
1166-PQLGG,No
3146-JTQHR,No
4291-YZODP,No
4395-PZMSN,No
6427-FEFIG,Yes
0017-IUDMW,Yes
4385-ZKVNW,No
5446-DKWYW,Yes
2034-CGRHZ,Yes
5797-APWZC,No
3683-QKIUE,No
4228-ZGYUW,Yes
9031-ZVQPT,Yes
2990-IAJSV,Yes
8107-KNCIM,Yes
9027-YFHQJ,Yes
5176-LDKUH,No
4644-OBGFZ,No
7926-IJOOU,No
6480-YAGIY,No
4029-HPFVY,No
7602-DBTOU,No
5345-BMKWB,No
3519-ZKXGG,Yes
5457-COLHT,No
6416-TVAIH,No
5451-YHYPW,Yes
5108-ADXWO,No
7998-WNZEM,Yes
3066-RRJIO,No
0307-BCOPK,No
7629-WFGLW,Yes
2542-HYGIQ,No
6715-OFDBP,No
5016-LIPDW,No
1567-DSCIC,Yes
2150-UWTFY,No
6124-ACRHJ,No
9362-MWODR,No
9975-GPKZU,No
9625-RZFUK,No
5153-LXKDT,Yes
5161-UBZXI,No
1020-JPQOW,Yes
7919-ZODZZ,No
0565-JUPYD,Yes
5939-XAIXZ,Yes
9054-FOWNV,Yes
2683-BPJSO,Yes
2157-MXBJS,Yes
8207-VVMYB,Yes
9732-EQMWY,No
9360-AHGNL,Yes
1087-UDSIH,No
5269-NRGDP,No
6195-MELTI,No
5485-WUYWF,No
2121-JAFOM,Yes
8818-DOPVL,Yes
2632-UCGVD,Yes
5445-PZWGX,Yes
1227-UDMZR,Yes
5198-HQAEN,No
9170-CCKOU,Yes
2167-FQSTQ,Yes
2819-GWENI,No
1043-YCUTE,Yes
3814-MLAXC,Yes
3572-UUHRS,No
2692-PFYTJ,Yes
1226-UDFZR,No
5955-EPOAZ,No
6821-JPCDC,No
8815-LMFLX,Yes
9135-HSWOC,No
5811-IWXYM,Yes
7044-YAACC,No
8189-XRIKE,No
1506-YJTYT,Yes
4123-DVHPH,Yes
6425-YQLLO,Yes
5442-UTCVD,Yes
2228-BZDEE,No
2789-CZANW,Yes
2091-RFFBA,Yes
2114-MGINA,No
7596-LDUXP,No
3740-RLMVT,No
4489-SNOJF,Yes
2192-OZITF,Yes
5651-CPDND,No
2186-QZEYA,Yes
1131-ALZWV,Yes
7729-XBTWX,No
9134-WYRVP,No
3284-SVCRO,Yes
9732-OUYRN,No
0559-CKHUS,No
2931-SVLTV,Yes
6899-PPEEA,Yes
7504-UWHNB,No
1431-AIDJQ,No
6288-LBEAR,No
4597-NUCQV,Yes
9019-QVLZD,No
8413-YNHNV,Yes
5808-TOTXO,No
4369-NYSCF,No
6333-YDVLT,Yes
5324-KTGCG,No
5599-HVLTW,Yes
7394-LWLYN,No
3707-LRWZD,Yes
6873-UDNLD,No
2700-LUEVA,No
1455-ESIQH,No
0958-YHXGP,No
1101-SSWAG,Yes
2979-SXESE,Yes
4013-TLDHQ,No
5743-KHMNA,Yes
4194-FJARJ,Yes
5325-UWTWJ,Yes
3969-GYXEL,No
9208-OLGAQ,No
3244-CQPHU,Yes
2674-MLXMN,Yes
6992-TKNYO,Yes
4468-YDOVK,No
3754-DXMRT,No
5792-JALQC,Yes
7130-VTEWQ,Yes
2200-DSAAL,Yes
4302-ZYFEL,No
9351-LZYGF,Yes
4366-CTOUZ,No
6121-VZNQB,No
7903-CMPEY,Yes
1518-OMDIK,No
6671-NGWON,No
0595-ITUDF,Yes
6996-KNSML,No
1955-IBMMB,No
0096-BXERS,Yes
3806-YAZOV,No
7998-ZLXWN,No
6253-WRFHY,No
9133-AYJZG,Yes
2675-OTVVJ,Yes
8680-CGLTP,No
8430-TWCBX,No
5018-GWURO,Yes
6741-QRLUP,Yes
4737-HOBAX,Yes
0537-QYZZN,Yes
3340-QBBFM,No
1704-NRWYE,No
8200-KLNYW,No
3372-CDXFJ,Yes
4781-ZXYGU,No
7632-YUTXB,No
2718-YSKCS,No
9896-UYMIE,Yes
0853-NWIFK,No
8212-CRQXP,No
6980-CDGFC,No
7691-XVTZH,Yes
2520-SGTTA,No
7481-ATQQS,Yes
2277-VWCNI,Yes
1088-CNNKB,Yes
8642-GVWRF,No
1930-BZLHI,No
3400-ESFUW,No
5868-YTYKS,No
3525-DVKFN,No
1482-OXZSY,Yes
0377-JBKKT,No
5778-BVOFB,No
3373-YZZYM,No
2057-ZBLPD,Yes
0228-MAUWC,Yes
5502-RLUYV,Yes
7663-YJHSN,Yes
4915-BFSXL,Yes
3086-RUCRN,Yes
7576-JMYWV,Yes
0257-KXZGU,Yes
1307-ATKGB,No
8417-FMLZI,No
3714-XPXBW,Yes
1850-AKQEP,No
2824-DXNKN,Yes
0848-ZGQIJ,No
8042-RNLKO,Yes
1792-UXAFY,No
5372-FBKBN,No
0420-TXVSG,Yes
6217-TOWGS,Yes
0515-YPMCW,No
0378-XSZPU,No
1045-LTCYT,No
1544-JJMYL,No
4636-JGAAI,Yes
6874-SGLHU,No
5951-AOFIH,No
3059-NGMXB,Yes
8652-YHIYU,Yes
5278-PNYOX,No
5449-FIBXJ,Yes
3486-HOOGQ,Yes
5061-PBXFW,No
8630-FJLIB,No
4749-OJKQU,Yes
0577-WHMEV,Yes
5453-AXEPF,Yes
3639-XJHKQ,No
3716-LRGXK,Yes
2263-SFSQZ,Yes
9950-MTGYX,No
3397-AVTKU,No
4825-FUREZ,No
9837-BMCLM,No
2672-OJQZP,No
0137-UDEUO,No
3134-DSHVC,Yes
6161-UUUTA,No
7821-DPRQE,Yes
6543-XRMYR,Yes
2001-EWBQU,Yes
4925-LMHOK,Yes
1608-GMEWB,Yes
6695-AMZUF,No
1455-UGQVH,Yes
8410-BGQXN,No
8280-MQRQN,No
1619-YWUBB,Yes
7611-YKYTC,No
2037-SGXHH,Yes
3178-FESZO,Yes
0365-GXEZS,No
0082-OQIQY,No
6087-MVHJH,Yes
4603-JANFB,No
3018-TFTSU,No
4806-KEXQR,No
0667-NSRGI,Yes
7083-YNSKY,Yes
6893-ODYYE,No
8242-JSVBO,No
2479-BRAMR,Yes
9541-ZPSEA,No
2665-NPTGL,Yes
4693-VWVBO,No
7434-SHXLS,No
6937-GCDGQ,No
0988-JRWWP,No
5075-JSDKI,Yes
7908-QCBCA,No
6711-FLDFB,Yes
3873-WOSBC,Yes
7465-ZZRVX,No
7975-JMZNT,Yes
7251-XFOIL,Yes
4116-IQRFR,Yes
3714-JTVOV,No
8259-DZLIZ,Yes
0442-ZXKVS,Yes
7853-WNZSY,No
3120-FAZKD,Yes
8606-OEGQZ,Yes
0225-ZORZP,No
4702-IOQDC,No
9489-JMTTN,Yes
0575-CUQOV,No
0967-BMLBD,No
6178-KFNHS,Yes
2830-LEWOA,No
5006-MXVRN,No
1264-BYWMS,Yes
9658-WYUFB,Yes
8327-WKMIE,No
6917-FIJHC,Yes
5329-KRDTM,Yes
7797-EJMDP,No
3530-VWVGU,No
2013-SGDXK,No
6368-NWMCE,Yes
3633-CDBUW,No
0707-HOVVN,Yes
8580-QVLOC,Yes
3956-MGXOG,No
9274-UARKJ,No
4077-HWUYD,Yes
2012-NWRPA,Yes
8808-ELEHO,Yes
0103-CSITQ,Yes
3506-LCJDC,No
7305-ZWMAJ,No
9518-XXBXE,No
3934-HXCFZ,Yes
6578-KRMAW,No
4860-IJUDE,No
7666-WKRON,No
9688-YGXVR,No
0423-UDIJQ,No
1945-XISKS,No
4910-AQFFX,Yes
2154-KVJFF,Yes
5360-LJCNJ,Yes
2607-FBDFF,No
9647-ERGBE,Yes
3428-XZMAZ,No
0378-TOVMS,No
4355-HBJHH,Yes
6728-WYQBC,No
9058-CBREO,Yes
9029-FEGVJ,Yes
7216-KAOID,No
0318-QUUOB,No
6145-NNPNO,No
5520-FVEWJ,Yes
5339-TJFEK,Yes
5572-ZDXHY,No
2074-GUHPQ,Yes
4625-XMOYM,Yes
5827-MWCZK,Yes
1385-TQOZW,No
5914-XRFQB,Yes
4329-YPDDQ,No
4804-NCPET,No
3750-CKVKH,No
8063-GBATB,Yes
7787-BNTZM,No
2252-ISRNH,Yes
9415-TPKRV,Yes
5322-TEUJK,Yes
4547-KQRTM,Yes
4877-EVATK,No
8375-KVTHK,No
2697-NQBPF,Yes
3709-OIJEA,No
7639-SUPCW,No
1386-ZIKUV,No
0599-XNYDO,No
6377-WHAOX,Yes
6855-VLGOS,No
8999-XXGNS,Yes
8746-OQQRW,Yes
3181-MIZBN,No
0471-ARVMX,Yes
7766-CLTIC,No
5650-YLIBA,Yes
0825-CPPQH,No
9084-OAYKL,No
6122-LJADA,Yes
2400-XIWIO,Yes
7524-VRLPL,Yes
1069-XAIEM,Yes
7569-NMZYQ,Yes
5201-USSQZ,No
2105-PHWON,Yes
1494-EJZDW,No
4884-TVUQF,Yes
8003-EWNDZ,No
1897-RCFUM,Yes
9256-JTBNZ,No
4658-HCOHW,No
2211-RMNHO,Yes
2432-TFSMK,Yes
3440-JPSCL,No
4929-ROART,Yes
1834-ABKHQ,No
1741-WTPON,Yes
3932-IJWDZ,Yes
1240-HCBOH,Yes
8065-BVEPF,No
3796-ENZGF,Yes
1734-ZMNTZ,Yes
2853-CWQFQ,No
0813-TAXXS,Yes
2519-TWKFS,Yes
2889-FPWRM,Yes
0626-QXNGV,Yes
6987-XQSJT,Yes
4732-RRJZC,No
9499-XPZXM,Yes
4338-EYCER,No
3007-FDPEA,No
6350-XFYGW,No
4290-BSXUX,Yes
8513-OLYGY,Yes
0311-QYWSS,No
8705-DWKTI,No
8755-IWJHN,Yes
0325-XBFAC,No
4480-QQRHC,No
0929-PECLO,Yes
3680-CTHUH,Yes
1202-KKGFU,No
6112-KTHFQ,No
1852-XEMDW,Yes
2462-XIIJB,Yes
4760-XOHVN,No
1820-DJFPH,Yes
9426-SXNHE,No
9068-FHQHD,No
1269-FOYWN,No
9470-YFUYI,No
7817-BOQPW,Yes
7402-EYFXX,Yes
1853-UDXBW,No
5458-CQJTA,No
1230-QAJDW,Yes
5701-ZIKJE,No
5219-YIPTK,Yes
5032-MIYKT,No
7396-VJUZB,No
9717-QEBGU,No
5172-RKOCB,Yes
6509-TSGWN,Yes
3540-RZJYU,No
3178-CIFOT,No
4530-NDRKU,No
5985-TBABQ,Yes
9800-ONTFE,Yes
8455-HIRAQ,No
6616-AALSR,Yes
0883-EIBTI,No
9415-ZNBSX,Yes
4018-KJYUY,No
0722-TROQR,Yes
7571-YXDAD,Yes
8780-RSYYU,No
5537-UXXVS,No
1791-PQHBB,No
8701-DGLVH,No
3393-FMZPV,Yes
8082-GHXOP,No
6402-ZFPPI,Yes
0980-FEXWF,No
7486-KSRVI,Yes
3011-WQKSZ,No
8443-WVPSS,No
3006-XIMLN,Yes
8218-FFJDS,Yes
1986-PHGZF,Yes
9965-YOKZB,Yes
0504-HHAPI,Yes
9360-OMDZZ,Yes
6305-YLBMM,No
0345-XMMUG,Yes
8024-XNAFQ,Yes
3647-GMGDH,No
2988-GBIVW,Yes
2832-SCUCO,No
7036-ZZKBD,No
3791-LGQCY,Yes
0265-PSUAE,No
0463-TXOAK,Yes
0594-UFTUL,No
9509-MPYOD,No
9128-CPXKI,No
0129-KPTWJ,No
8166-ZZTFS,Yes
5855-EIBDE,Yes
5365-LLFYV,No
5956-YHHRX,Yes
2956-GGUCQ,Yes
1928-BXYIV,Yes
5760-FXFVO,No
6595-COKXZ,No
0961-ZWLVI,Yes
5181-OABFK,No
4007-NHVHI,Yes
5871-DGTXZ,No
7550-WIQVA,Yes
7544-ZVIKX,Yes
0016-QLJIS,Yes
7508-DQAKK,Yes
5176-OLSKT,Yes
9356-AXGMP,Yes
3556-BVQGL,No
0362-ZBZWJ,Yes
8979-CAMGB,Yes
4211-MMAZN,No
7581-EBBOU,No
4274-OWWYO,No
5073-RZGBK,Yes
1541-ETJZO,Yes
3154-HMWUU,No
7813-ZGGAW,Yes
8748-HFWBO,No
1052-QJIBV,No
1319-YLZJG,No
4106-HADHQ,No
0723-FDLAY,Yes
3050-RLLXC,Yes
9298-WGMRW,Yes
2369-UAPKZ,Yes
3088-LHEFH,Yes
6583-KQJLK,No
8544-JNBOX,No
6681-ZSEXG,Yes
6139-ZZRBQ,No
6116-RFVHN,Yes
0637-KVDLV,Yes
8884-FEEWR,No
3125-RAHBV,No
6633-MPWBS,No
8785-EPNCG,Yes
1682-VCOIO,No
5729-KLZAR,No
2072-ZVJJX,Yes
8849-AYPTR,No
9518-IMLHK,No
1582-RAFML,Yes
3646-ITDGM,No
8740-CRYFY,No
3569-VLDHH,No
8224-KDLKN,Yes
7594-LZNWR,No
4001-TSBTV,No
2962-XPMCQ,No
1043-UXOVO,Yes
1064-FBXNK,No
3996-ZNWYK,No
2878-DHMIN,No
7762-ONLJY,No
1678-FYZOW,No
5795-BKOYE,No
7402-PWYJJ,Yes
5480-TBGPH,No
0018-NYROU,No
7501-VTYLJ,No
7608-RGIRO,Yes
0480-BIXDE,No
5895-QSXOD,No
9814-AOUDH,No
6175-IRFIT,No
8760-ZRHKE,Yes
1622-HSHSF,No
8854-CCVSQ,Yes
6749-UTDVX,Yes
5542-DHSXL,No
9102-OXKFY,Yes
0511-JTEOY,No
5216-WASFJ,Yes
7808-DVWEP,No
7067-KSAZT,Yes
2284-VFLKH,No
0366-NQSHS,No
6532-YLWSI,No
3807-BPOMJ,No
3892-NXAZG,Yes
4948-WBBKL,Yes
4182-BGSIQ,No
9300-AGZNL,Yes
0988-AADSA,Yes
9972-NKTFD,No
3717-LNXKW,Yes
5734-EJKXG,Yes
2207-RYYRL,Yes
6729-FZWSY,No
9695-IDRZR,Yes
8144-DGHXP,No
7814-LEEVE,No
1112-CUNAO,Yes
5175-AOBHI,No
5174-RNGBH,No
8631-WUXGY,No
7270-BDIOA,Yes
9565-JSNFM,No
5906-DVAPM,Yes
6654-QGBZZ,No
8348-JLBUG,No
0607-DAAHE,No
5641-DMBFJ,Yes
2664-XJZNO,No
9732-KPKBW,No
3339-EAQNV,Yes
0921-OHLVP,Yes
3389-YGYAI,Yes
9560-ARGQJ,No
1600-DILPE,No
0536-ESJEP,No
6478-HRRCZ,No
8510-BBWMU,No
6857-TKDJV,Yes
2360-RDGRO,Yes
0584-BJQGZ,Yes
5134-IKDAY,No
1360-XFJMR,Yes
3070-DVEYC,Yes
9058-MJLZC,No
5707-ORNDZ,Yes
0902-XKXPN,No
5177-RVZNU,No
8993-IZEUX,No
8696-JKZNU,Yes
5380-AFSSK,Yes
0931-MHTEM,No
2055-PDADH,No
7515-LODFU,No
0440-UEDAI,No
0868-VJRDR,No
8714-EUHJO,Yes
3950-VPYJB,No
8041-TMEID,Yes
6941-KXRRV,No
3721-CNEYS,No
8727-JQFHV,No
9475-NNDGC,Yes
1355-KUSBG,Yes
3688-FTHLT,Yes
0899-LIIBW,Yes
2568-OIADY,Yes
1384-RCUXW,Yes
5825-XJOCM,Yes
6848-YLDFR,No
8125-QPFJD,Yes
2320-YKQBO,No
1193-RTSLK,No
2302-ANTDP,Yes
5923-GXUOC,No
4973-RLZVI,No
7869-ZYDST,Yes
4501-UYKBC,Yes
1215-EXRMO,No
2305-MRGLV,No
2359-KLTEK,No
5304-EFJLP,Yes
2673-ZALNP,No
9184-GALIL,No
4393-RYCRE,No
9746-MDMBK,Yes
3162-ZJZFU,No
8404-GFGCZ,Yes
8875-AKBYH,Yes
4432-ADRLB,No
0533-UCAAU,Yes
1394-SUIUH,No
3521-MNKLV,No
1565-RHDJD,Yes
7137-RYLPP,Yes
3765-JXVKY,No
5092-STPKP,No
7330-WZLNC,Yes
0114-PEGZZ,Yes
3359-DSRKA,No
8639-NHQEI,Yes
7161-DFHUF,Yes
3957-LXOLK,Yes
3720-DBRWL,No
6635-MYYYZ,No
8565-WUXZU,No
5281-BUZGT,Yes
4994-OBRSZ,No
0562-FGDCR,Yes
3420-YJLQT,Yes
6040-CGACY,No
6582-PLFUU,No
0264-CNITK,No
0089-IIQKO,Yes
7839-NUIAA,Yes
6075-QMNRR,No
5966-EMAZU,Yes
0440-EKDCF,No
4774-HHGGS,No
2718-GAXQD,No
2055-BFOCC,No
8180-AKMJV,No
4298-OYIFC,Yes
5566-SOEZD,No
2272-WUSPA,Yes
4584-LBNMK,Yes
3898-GUYTS,Yes
0930-EHUZA,No
6413-XKKPU,No
9975-SKRNR,No
3703-KBKZP,Yes
1449-XQEMT,No
2626-URJFX,Yes
4973-MGTON,No
3682-YEUWS,Yes
1223-UNPKS,No
2612-RRIDN,No
4735-ASGMA,Yes
3446-QDSZF,No
6892-EZDTG,Yes
5117-IFGPS,Yes
7379-FNIUJ,No
1627-AFWVJ,No
9725-SCPZG,No
5884-GCYMI,No
3217-FZDMN,No
4486-EFAEB,No
0060-FUALY,Yes
7853-GVUDZ,No
7480-QNVZJ,Yes
6954-OOYZZ,No
7088-FBAWU,No
8313-AFGBW,No
3943-KDREE,Yes
3097-IDVPU,Yes
4398-HSCJH,Yes
2303-PJYHN,No
1237-WIYYZ,No
1987-AUELQ,Yes
7852-LECYP,Yes
4822-LPTYJ,Yes
6527-PZFPV,No
4855-SNKMY,No
9593-CVZKR,Yes
8595-SIZNC,Yes
7124-UGSUR,Yes
5236-XMZJY,No
4827-DPADN,Yes
2694-CIUMO,Yes
5846-ABOBJ,Yes
1439-LCGVL,No
4647-XXZAM,No
1502-XFCVR,No
9692-TUSXH,No
7912-SYRQT,Yes
3557-HTYWR,Yes
4816-JBHOV,No
8920-NAVAY,Yes
1699-TLDLZ,No
5600-PDUJF,No
8292-TYSPY,No
1867-BDVFH,Yes
2067-QYTCF,Yes
2359-QWQUL,No
9103-TCIHJ,Yes
7407-SUJIZ,No
9150-KPBJQ,No
0052-DCKON,Yes
3654-ARMGP,Yes
9699-UBQFS,Yes
9367-TCUYN,No
0708-SJDIS,Yes
4140-WJAWW,No
6928-ONTRW,No
3320-VEOYC,Yes
5231-FIQPA,No
6617-WLBQC,Yes
2599-CIPQE,No
6653-CBBOM,No
8774-GSBUN,Yes
7326-RIGQZ,No
1401-FTHFQ,No
3247-ZVOUO,Yes
0254-FNMCI,No
1848-LBZHY,No
6101-IMRMM,No
8118-TJAFG,No
5429-LWCMV,Yes
7298-IZWLY,No
3955-JBZZM,No
1268-ASBGA,Yes
8943-URTMR,No
4815-TUMEQ,No
4713-LZDRV,No
9909-IDLEK,Yes
4092-OFQZS,No
1561-BWHIN,No
4325-NFSKC,Yes
9927-DSWDF,No
9500-LTVBP,Yes
7252-NTGSS,No
8149-AIQCG,Yes
1360-JYXKQ,No
2955-PSXOE,No
7762-URZQH,Yes
0899-WZRSD,Yes
3255-GRXMG,No
4828-FAZPK,Yes
6094-ZIVKX,No
6925-BAYGL,Yes
3262-EIDHV,Yes
7354-OIJLX,Yes
1376-HHBDV,No
6907-NZZIJ,Yes
4135-FRWKJ,Yes
3744-ZRRDZ,Yes
6551-ZCOTS,Yes
5018-LXQQG,No
6892-BOGQE,No
1602-IJQQE,Yes
4628-WQCQQ,No
1746-TGTWV,No
5995-SNNEW,Yes
2821-WARNZ,No
4879-GZLFH,No
1644-IRKSF,No
8314-HTWVE,No
9402-ROUMJ,Yes
2507-QZPQS,Yes
7159-NOKYQ,Yes
5707-ZMDJP,No
8779-YIQQA,No
7136-IHZJA,No
8966-OIQHG,No
3705-PSNGL,No
8739-QOTTN,No
1399-OUPJN,No
0277-BKSQP,No
6502-HCJTI,Yes
5774-XZTQC,No
2676-SSLTO,Yes
6266-QHOJZ,Yes
7269-JISCY,No
0363-SVHYR,Yes
8547-NSBBO,Yes
8258-GSTJK,Yes
6861-OKBCE,No
9940-RHLFB,No
6591-QGOYB,Yes
9070-BCKQP,Yes
6421-SZVEM,No
1328-EUZHC,No
2995-UPRYS,No
8878-RYUKI,No
9633-DENPU,No
7811-JIVPF,No
7113-HIPFI,No
8541-QVFKM,Yes
6686-YPGHK,No
1383-EZRWL,No
9258-CNWAC,Yes
5371-VYLSX,Yes
6374-AFWOX,No
4759-TRPLW,No
7621-VPNET,Yes
6034-YMTOB,No
8563-IIOXK,No
4903-CNOZC,Yes
4353-HYOJD,No
8020-BWHYL,No
7267-FRMJW,No
2982-VPSGI,Yes
4188-FRABG,Yes
8199-ZLLSA,Yes
4128-ETESU,Yes
0620-DLSLK,No
5980-NOPLP,Yes
3850-OKINF,Yes
6892-XPFPU,Yes
8010-EZLOU,Yes
1156-ZFYDO,No
