customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5429-LWCMV,2019-02-01,No,Month-to-month,Yes,Electronic check,89.15,1057.55
7298-IZWLY,2020-01-01,No,Month-to-month,Yes,Mailed check,19.4,19.4
9758-MFWGD,2016-02-01,No,One year,No,Bank transfer (automatic),29.9,1388.75
3955-JBZZM,2018-06-01,No,Month-to-month,No,Electronic check,78.8,1641.3
1268-ASBGA,2018-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit card (automatic),85.35,1375.15
8943-URTMR,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed check,79.65,152.7
4815-TUMEQ,2019-04-01,No,One year,Yes,Mailed check,19.3,185.2
4713-LZDRV,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,79.6,195.05
9909-IDLEK,2018-06-01,No,Month-to-month,No,Mailed check,96.8,1826.7
4092-OFQZS,2018-06-01,No,One year,No,Mailed check,20.65,417.5
1561-BWHIN,2018-07-01,No,One year,No,Mailed check,19.8,344.5
4325-NFSKC,2018-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,90.6,1660
9927-DSWDF,2018-04-01,No,Month-to-month,Yes,Electronic check,104.6,2180.55
9500-LTVBP,2017-03-01,No,Month-to-month,No,Credit card (automatic),80.05,2835.9
7252-NTGSS,2020-01-01,No,Month-to-month,No,Mailed check,45.15,45.15
8149-AIQCG,2016-11-01,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85
1360-JYXKQ,2015-08-01,No,One year,Yes,Electronic check,99.1,5437.1
2955-PSXOE,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2
7762-URZQH,2014-06-01,2019-12-01 00:00:00,Two year,Yes,Credit card (automatic),106.05,6981.35
0899-WZRSD,2015-06-01,No,Month-to-month,Yes,Mailed check,105.35,5794.45
3255-GRXMG,2018-08-01,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2
4828-FAZPK,2018-10-01,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95
6094-ZIVKX,2014-06-01,No,One year,Yes,Credit card (automatic),54.45,3674.95
6925-BAYGL,2015-09-01,No,Two year,No,Credit card (automatic),25.1,1275.6
3262-EIDHV,2014-02-01,No,Two year,No,Credit card (automatic),84.7,5893.9
7354-OIJLX,2019-05-01,No,Month-to-month,Yes,Electronic check,75.85,724.65
1376-HHBDV,2017-08-01,No,Month-to-month,Yes,Mailed check,48.8,1536.75
6907-NZZIJ,2016-12-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,99.15,3615.6
6133-OZILE,2018-08-01,No,Month-to-month,Yes,Electronic check,35.2,607.3
4135-FRWKJ,2015-07-01,No,One year,No,Electronic check,76.25,4154.55
2911-UREFD,2016-09-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,55.9,2184.35
3744-ZRRDZ,2018-04-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,82.35,1852.85
5673-TIYIB,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),40.4,77.15
6551-ZCOTS,2017-05-01,No,One year,Yes,Bank transfer (automatic),24.9,847.8
7191-ADRGF,2016-06-01,No,Two year,No,Bank transfer (automatic),54.3,2390.45
5018-LXQQG,2017-08-01,No,Month-to-month,No,Bank transfer (automatic),66.3,1923.5
6892-BOGQE,2014-03-01,No,Two year,Yes,Bank transfer (automatic),20.9,1493.2
1602-IJQQE,2019-09-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,75.35,338.1
4628-WQCQQ,2017-01-01,2019-12-01 00:00:00,One year,Yes,Electronic check,85.15,3030.6
1746-TGTWV,2020-01-01,No,Month-to-month,No,Credit card (automatic),75.35,75.35
5995-SNNEW,2018-03-01,No,Month-to-month,Yes,Electronic check,104.45,2184.85
8050-WYBND,2018-04-01,No,One year,Yes,Credit card (automatic),49.45,1031.4
2821-WARNZ,2016-01-01,No,One year,No,Credit card (automatic),19.45,921.3
4879-GZLFH,2016-08-01,No,Month-to-month,Yes,Electronic check,92.15,3875.4
1644-IRKSF,2017-01-01,2019-10-01 00:00:00,One year,Yes,Electronic check,93.8,3124.5
8314-HTWVE,2019-07-01,No,Two year,No,Mailed check,19.85,144.15
9402-ROUMJ,2014-07-01,No,One year,Yes,Bank transfer (automatic),100.25,6689
2507-QZPQS,2018-11-01,No,Month-to-month,No,Electronic check,95.7,1451.1
7159-NOKYQ,2014-07-01,No,Two year,Yes,Electronic check,93.15,6368.2
5707-ZMDJP,2015-09-01,No,Two year,Yes,Mailed check,69.7,3729.6
8779-YIQQA,2018-05-01,No,One year,No,Mailed check,19.8,350.1
7136-IHZJA,2016-10-01,No,Month-to-month,Yes,Mailed check,71.35,2847.2
8966-OIQHG,2018-04-01,No,One year,No,Bank transfer (automatic),20.75,452.35
7074-STDCN,2016-11-01,No,Month-to-month,Yes,Electronic check,40.6,1494.5
3705-PSNGL,2016-04-01,2020-01-01 00:00:00,One year,Yes,Electronic check,20.4,930.45
8739-QOTTN,2019-12-01,No,Month-to-month,No,Mailed check,20.35,41.85
1399-OUPJN,2015-05-01,No,Two year,No,Bank transfer (automatic),19.75,1272.05
0277-BKSQP,2019-06-01,No,Month-to-month,Yes,Electronic check,54.4,475.1
6502-HCJTI,2019-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Credit card (automatic),94.7,673.1
2606-RMDHZ,2019-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),30.5,208.7
5774-XZTQC,2019-07-01,No,Month-to-month,No,Mailed check,20.45,150.75
2676-SSLTO,2016-01-01,No,Two year,Yes,Bank transfer (automatic),66.15,3199
6266-QHOJZ,2014-09-01,No,One year,Yes,Electronic check,89.85,5844.65
7269-JISCY,2015-07-01,No,One year,No,Bank transfer (automatic),45.05,2462.6
0363-SVHYR,2014-03-01,No,Two year,No,Bank transfer (automatic),86.85,6263.8
8547-NSBBO,2017-03-01,No,Month-to-month,Yes,Mailed check,96.75,3403.4
8258-GSTJK,2019-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,77.0,237.75
6861-OKBCE,2019-02-01,2020-01-01 00:00:00,Month-to-month,No,Credit card (automatic),20.1,221.35
9940-RHLFB,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,75.3,75.3
6591-QGOYB,2018-09-01,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1
9070-BCKQP,2014-02-01,No,Two year,Yes,Credit card (automatic),110.15,7881.2
6421-SZVEM,2017-10-01,No,One year,Yes,Bank transfer (automatic),82.85,2320.8
1328-EUZHC,2018-08-01,No,Two year,No,Mailed check,20.1,370.5
2995-UPRYS,2016-06-01,2019-10-01 00:00:00,One year,Yes,Credit card (automatic),99.2,4062.2
8878-RYUKI,2015-10-01,No,Month-to-month,Yes,Electronic check,59.45,3043.7
9633-DENPU,2016-03-01,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4
7811-JIVPF,2018-03-01,No,Month-to-month,No,Credit card (automatic),49.7,1081.25
7113-HIPFI,2014-08-01,No,Two year,No,Mailed check,65.85,4097.05
8541-QVFKM,2019-06-01,No,Month-to-month,Yes,Electronic check,73.5,632.2
6686-YPGHK,2016-01-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,85.5,4042.3
1383-EZRWL,2019-06-01,2020-01-01 00:00:00,Month-to-month,No,Mailed check,20.05,164.85
9258-CNWAC,2014-03-01,No,Two year,No,Credit card (automatic),113.65,8166.8
5371-VYLSX,2015-12-01,No,Month-to-month,Yes,Electronic check,83.4,4113.7
6374-AFWOX,2016-04-01,No,Two year,No,Mailed check,65.65,3047.15
4759-TRPLW,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,70.4,70.4
5317-FLPJF,2014-08-01,No,Two year,Yes,Bank transfer (automatic),61.35,4193.4
7621-VPNET,2016-08-01,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75
6034-YMTOB,2019-09-01,No,Month-to-month,Yes,Mailed check,75.65,399.45
8563-IIOXK,2019-05-01,2019-12-01 00:00:00,One year,Yes,Electronic check,49.75,331.3
4903-CNOZC,2017-09-01,No,One year,No,Credit card (automatic),70.9,1964.6
4353-HYOJD,2017-11-01,No,Month-to-month,No,Mailed check,49.85,1336.15
8020-BWHYL,2018-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),75.3,1147.45
7267-FRMJW,2018-01-01,No,Two year,No,Mailed check,20.1,486.05
2982-VPSGI,2018-11-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,94.0,1078.9
4188-FRABG,2015-05-01,No,Month-to-month,Yes,Electronic check,103.05,5925.75
8199-ZLLSA,2014-03-01,2019-10-01 00:00:00,One year,Yes,Bank transfer (automatic),118.35,7804.15
4128-ETESU,2016-03-01,No,Month-to-month,No,Electronic check,99.7,4747.2
0620-DLSLK,2019-01-01,No,Month-to-month,Yes,Mailed check,81.9,1028.9
4625-EWPTF,2019-04-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,30.45,226.45
5980-NOPLP,2016-02-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,96.1,4364.1
3850-OKINF,2014-03-01,No,One year,Yes,Electronic check,66.2,4692.55
6892-XPFPU,2017-12-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,104.25,2433.9
8010-EZLOU,2018-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,80.2,1217.25
1156-ZFYDO,2020-01-01,No,Month-to-month,No,Electronic check,19.75,19.75
3295-YVUSR,2019-12-01,No,Month-to-month,Yes,Mailed check,72.6,154.3
8016-NCFVO,2015-07-01,No,Month-to-month,Yes,Electronic check,116.5,6382.55
4119-ZYPZY,2014-03-01,No,Two year,Yes,Electronic check,106.8,7623.2
5549-ZGHFB,2015-12-01,No,Two year,No,Mailed check,24.95,1261.45
7577-SWIFR,2020-01-01,No,Month-to-month,Yes,Electronic check,89.25,89.25
0303-WMMRN,2019-09-01,No,Month-to-month,Yes,Mailed check,19.25,86.05
6408-OTUBZ,2014-08-01,No,One year,Yes,Bank transfer (automatic),104.55,6779.05
5204-HMGYF,2016-01-01,No,One year,Yes,Mailed check,87.2,4345
1078-TDCRN,2019-11-01,No,Month-to-month,Yes,Electronic check,30.75,82.85
3727-OVPRY,2014-08-01,No,One year,Yes,Credit card (automatic),25.7,1714.55
3797-FKOGQ,2019-03-01,No,Month-to-month,No,Electronic check,86.2,893.2
7622-NXQZR,2017-10-01,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85
6196-HBOBZ,2014-09-01,No,Two year,Yes,Electronic check,99.35,6347.55
3970-XGJDU,2014-12-01,No,Two year,Yes,Credit card (automatic),19.2,1123.65
7017-VFULY,2019-12-01,No,Month-to-month,No,Bank transfer (automatic),20.1,43.15
5562-YJQGT,2019-12-01,No,Month-to-month,No,Credit card (automatic),20.35,35.1
8807-OPMBM,2015-07-01,No,Two year,Yes,Credit card (automatic),25.65,1388
5439-WIKXB,2016-09-01,No,Month-to-month,Yes,Electronic check,94.55,3851.45
9874-QLCLH,2018-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,104.2,1743.5
8294-UIMBA,2017-08-01,No,One year,Yes,Bank transfer (automatic),94.4,2638.1
8109-YUOHE,2018-09-01,No,One year,No,Mailed check,56.1,946.95
5840-NVDCG,2018-10-01,No,Two year,No,Bank transfer (automatic),68.25,1114.85
8092-NLTGF,2014-02-01,No,Two year,No,Bank transfer (automatic),24.75,1777.6
5928-QLDHB,2019-05-01,No,Month-to-month,Yes,Electronic check,76.25,684.85
9840-EFJQB,2020-01-01,No,Month-to-month,No,Electronic check,74.35,74.35
0696-UKTOX,2018-03-01,No,Month-to-month,No,Electronic check,54.15,1312.45
4801-KFYKL,2019-06-01,No,Month-to-month,No,Bank transfer (automatic),19.45,159.2
3472-OAOOR,2018-07-01,No,Month-to-month,Yes,Mailed check,34.95,610.2
6135-OZQVA,2019-07-01,No,Month-to-month,Yes,Electronic check,53.65,404.35
8062-YBDOE,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,69.65,69.65
2252-JHJGE,2015-01-01,No,One year,No,Electronic check,104.0,6363.45
4188-PCPIG,2015-05-01,No,Two year,Yes,Credit card (automatic),70.35,4124.65
6000-APYLU,2019-01-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,80.8,713.1
7105-BENQF,2018-11-01,No,One year,No,Mailed check,64.85,950.75
7721-DVEKZ,2020-01-01,No,Month-to-month,No,Mailed check,19.65,19.65
3566-VVORZ,2019-02-01,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95
9507-HSMMZ,2015-08-01,No,Two year,No,Mailed check,20.0,1149.65
2480-SQIOB,2019-10-01,No,Month-to-month,No,Electronic check,44.8,169.65
0947-IDHRQ,2019-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed check,80.3,526.7
7813-TKCVO,2018-06-01,No,One year,No,Mailed check,20.35,393.15
0128-MKWSG,2017-12-01,No,Month-to-month,No,Mailed check,45.8,1147
3672-YITQD,2016-10-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,84.1,3021.6
4350-ZTLPI,2015-09-01,No,One year,Yes,Bank transfer (automatic),108.95,5718.2
9048-JVYVF,2019-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,69.35,191.35
0361-HJRDX,2014-06-01,No,Two year,No,Credit card (automatic),64.35,4539.6
5727-MYATE,2014-02-01,No,Two year,Yes,Credit card (automatic),90.8,6397.6
3823-KYNQY,2019-02-01,No,One year,No,Credit card (automatic),24.95,280.4
8988-ECPJR,2017-02-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,79.6,2718.3
7570-WELNY,2014-06-01,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05
3021-VLNRJ,2015-12-01,No,One year,Yes,Credit card (automatic),70.8,3478.15
3776-EKTKM,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,36.45,36.45
2080-CAZNM,2016-09-01,No,Month-to-month,Yes,Electronic check,104.4,4133.95
1028-FFNJK,2017-08-01,No,Month-to-month,Yes,Electronic check,101.5,2917.65
6907-FLBER,2020-01-01,No,Month-to-month,No,Electronic check,54.3,54.3
3001-UNBTL,2017-09-01,No,Month-to-month,Yes,Electronic check,103.95,2964.8
5982-PSMKW,2018-03-01,No,Two year,Yes,Credit card (automatic),91.1,2198.3
3507-GASNP,2015-02-01,No,Two year,No,Mailed check,19.95,1189.9
7096-ZNBZI,2014-02-01,No,Two year,No,Credit card (automatic),26.45,1914.5
1902-XBTFB,2017-12-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,89.4,2001.5
1676-MQAOA,2014-02-01,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35
0786-IVLAW,2014-08-01,No,One year,No,Bank transfer (automatic),108.1,7238.6
7566-DSRLQ,2014-02-01,No,Two year,Yes,Electronic check,110.15,7998.8
0643-OKLRP,2015-12-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,80.35,3825.85
7245-JMTTQ,2015-11-01,No,One year,Yes,Electronic check,111.5,5703.25
6050-IJRHS,2014-04-01,No,One year,Yes,Electronic check,106.5,7397
6202-JVYEU,2019-05-01,No,One year,Yes,Electronic check,19.9,164.6
8591-TKMZH,2015-03-01,No,Two year,Yes,Mailed check,111.1,6555.2
0734-OXWBT,2019-11-01,No,Month-to-month,No,Mailed check,70.7,225.65
4282-ACRXS,2016-12-01,No,Month-to-month,Yes,Electronic check,24.85,955.75
0365-TRTPY,2017-01-01,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3
7349-ALMUX,2017-01-01,No,Two year,No,Bank transfer (automatic),65.6,2313.8
9381-NDKME,2017-12-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),40.65,933.3
6502-KUGLL,2018-12-01,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85
1841-YSJGV,2014-02-01,No,Two year,Yes,Credit card (automatic),109.95,7852.4
2794-XIMMO,2015-06-01,2019-11-01 00:00:00,One year,Yes,Electronic check,60.45,3184.25
8382-SHQEH,2019-02-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,84.9,764.95
3511-BFTJW,2014-02-01,No,Two year,No,Credit card (automatic),38.5,2763
7668-XCFYV,2018-09-01,No,Month-to-month,Yes,Electronic check,92.55,1614.7
2983-ZANRP,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4
7845-URHJN,2019-02-01,2019-10-01 00:00:00,Month-to-month,No,Bank transfer (automatic),20.15,156.25
3034-ZBEQN,2016-01-01,2020-01-01 00:00:00,One year,No,Mailed check,34.7,1604.5
5018-HEKFO,2019-04-01,No,Month-to-month,Yes,Mailed check,24.5,270.15
2923-ARZLG,2020-02-01,No,One year,Yes,Mailed check,19.7, 
3976-NLDEZ,2020-01-01,No,Month-to-month,No,Mailed check,20.6,20.6
2282-YGNOR,2017-09-01,No,One year,No,Credit card (automatic),58.0,1734.5
5336-UFNZP,2014-09-01,No,One year,Yes,Electronic check,107.45,7047.5
6854-EXGSF,2019-06-01,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15
1241-EZFMJ,2015-01-01,No,Two year,No,Bank transfer (automatic),25.45,1538.6
9233-PSYHO,2016-05-01,No,One year,Yes,Bank transfer (automatic),100.15,4459.8
5376-PCKNB,2014-02-01,No,One year,Yes,Credit card (automatic),104.45,7459
8044-BGWPI,2019-02-01,No,Month-to-month,Yes,Electronic check,21.15,306.05
4060-LDNLU,2019-07-01,No,Month-to-month,No,Electronic check,96.2,639.7
3589-PPVKW,2019-05-01,No,Month-to-month,Yes,Mailed check,44.4,348.15
8327-LZKAS,2016-03-01,2019-10-01 00:00:00,One year,Yes,Electronic check,107.55,4533.9
5887-IKKYO,2015-04-01,No,Two year,No,Bank transfer (automatic),94.35,5563.65
1075-BGWOH,2018-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,98.75,1587.55
1755-RMCXH,2019-12-01,No,Month-to-month,No,Mailed check,20.3,40.25
0302-JOIVN,2019-05-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,101.15,842.9
3858-XHYJO,2016-10-01,No,One year,No,Bank transfer (automatic),105.75,4228.55
4299-SIMNS,2019-05-01,No,Month-to-month,Yes,Electronic check,81.15,784.45
7025-IWFHT,2016-09-01,No,One year,Yes,Electronic check,89.55,3729.75
6261-LHRTG,2017-12-01,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9
7841-FCRQD,2017-05-01,No,One year,Yes,Credit card (automatic),53.75,1857.3
2056-EVGZL,2014-06-01,No,One year,No,Credit card (automatic),105.75,7322.5
8777-MBMTS,2014-09-01,No,Two year,Yes,Credit card (automatic),105.85,6725.5
7753-USQYQ,2015-07-01,No,One year,Yes,Electronic check,64.2,3627.3
5366-IJEQJ,2018-02-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,88.7,1761.45
7661-CPURM,2018-07-01,No,One year,Yes,Credit card (automatic),87.7,1725.95
6233-HXJMX,2016-05-01,No,Month-to-month,Yes,Credit card (automatic),89.3,4192.15
5902-WBLSE,2014-04-01,No,Two year,Yes,Credit card (automatic),20.15,1411.2
1981-INRFU,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,79.75,164.5
4971-PUYQO,2017-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,94.55,2724.6
3239-TPHPZ,2019-02-01,No,Two year,Yes,Electronic check,20.05,264.55
5115-GZDEL,2014-02-01,No,Two year,No,Credit card (automatic),67.2,4671.7
3338-CVVEH,2019-02-01,No,Month-to-month,No,Electronic check,94.55,1173.55
8485-GJCDN,2019-07-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,69.05,318.5
2615-YVMYX,2014-03-01,No,Month-to-month,Yes,Electronic check,107.5,7713.55
2851-STERV,2017-03-01,No,One year,Yes,Electronic check,73.0,2471.25
4393-GEADV,2014-04-01,No,Two year,No,Credit card (automatic),114.75,7842.3
8486-AYEQH,2017-07-01,No,Month-to-month,Yes,Electronic check,76.05,2227.8
1527-SXDPN,2015-07-01,2019-11-01 00:00:00,Two year,Yes,Bank transfer (automatic),96.25,4990.25
6029-WTIPC,2016-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,101.1,3744.05
8634-CILSZ,2014-03-01,2019-12-01 00:00:00,One year,Yes,Bank transfer (automatic),104.7,7220.35
5419-JKZNQ,2017-08-01,No,Month-to-month,No,Mailed check,77.9,2351.45
2495-KZNFB,2017-05-01,No,Month-to-month,Yes,Electronic check,90.65,2989.6
1409-PHXTF,2015-08-01,No,Two year,Yes,Electronic check,110.45,6077.75
4560-WQAQW,2015-03-01,No,One year,No,Bank transfer (automatic),68.7,4070.95
9591-YVTEB,2015-07-01,No,Month-to-month,Yes,Electronic check,44.85,2479.05
9309-BZGNT,2014-05-01,No,One year,Yes,Credit card (automatic),29.8,2134.3
4274-DRSQT,2014-08-01,No,One year,Yes,Bank transfer (automatic),88.9,6000.1
2027-DNKIV,2017-01-01,No,One year,Yes,Mailed check,58.75,2203.1
8075-GXIUB,2019-05-01,No,One year,No,Credit card (automatic),19.85,183.15
2885-HIJDH,2014-05-01,No,Two year,No,Bank transfer (automatic),86.9,6194.1
5424-RLQLC,2019-04-01,No,Month-to-month,Yes,Mailed check,59.65,638.95
6682-QJDGB,2016-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed check,55.25,2139.2
6507-DTJZV,2019-01-01,No,Month-to-month,No,Credit card (automatic),66.4,831.75
8780-IXSTS,2019-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,90.1,521.3
7673-BQGKU,2014-05-01,No,Two year,No,Bank transfer (automatic),20.15,1337.5
6723-WSNTY,2014-08-01,No,One year,Yes,Credit card (automatic),108.1,7181.95
9530-EHPOH,2018-11-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,53.75,608
2725-IWWBA,2016-04-01,No,One year,No,Mailed check,56.9,2560.1
0345-HKJVM,2019-06-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,89.3,577.6
1061-PNTHC,2015-06-01,No,Month-to-month,Yes,Mailed check,109.6,5953
0394-YONDK,2014-04-01,No,Two year,No,Credit card (automatic),25.15,1790.15
6574-MCOEH,2017-05-01,No,One year,Yes,Electronic check,79.15,2531.4
7399-QHBJS,2014-02-01,No,Two year,No,Credit card (automatic),66.75,4760.3
3049-SOLAY,2019-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,95.2,292.85
0997-YTLNY,2018-07-01,No,Month-to-month,No,Mailed check,48.8,953.65
3317-HRTNN,2019-06-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,45.7,198
9479-HYNYL,2014-03-01,No,Two year,Yes,Credit card (automatic),80.7,5705.05
3235-ETOOB,2019-04-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,74.5,609.9
9708-KFDBY,2020-01-01,No,Month-to-month,No,Credit card (automatic),20.55,20.55
8058-INTPH,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,79.65,79.65
3642-GKTCT,2015-01-01,No,One year,Yes,Mailed check,115.1,6993.65
0774-RMNUW,2014-03-01,No,Two year,No,Bank transfer (automatic),59.7,4122.65
1334-PDUKM,2014-06-01,No,One year,No,Credit card (automatic),86.45,5762.95
0756-MPZRL,2016-04-01,No,One year,No,Credit card (automatic),33.7,1537.85
2242-MFOTG,2017-05-01,No,One year,No,Bank transfer (automatic),80.1,2603.3
2927-CVULT,2015-09-01,No,Two year,Yes,Bank transfer (automatic),104.05,5566.4
2144-BFDSO,2015-12-01,No,Month-to-month,No,Bank transfer (automatic),108.75,5431.9
8745-PVESG,2015-05-01,No,One year,Yes,Credit card (automatic),41.1,2258.25
7647-GYYKX,2015-08-01,No,Two year,Yes,Bank transfer (automatic),20.35,1092.35
5647-FXOTP,2015-02-01,No,Month-to-month,Yes,Electronic check,105.9,6401.25
5569-OUICF,2017-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit card (automatic),101.3,2812.2
8821-XNHVZ,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,80.05,80.05
2082-OJVTK,2017-07-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,89.2,2698.35
9700-ISPUP,2019-04-01,No,Month-to-month,Yes,Electronic check,65.5,616.9
9839-ETQOE,2016-07-01,No,Month-to-month,Yes,Electronic check,40.45,1912.85
6078-VESFR,2019-01-01,No,Month-to-month,No,Bank transfer (automatic),70.45,849.1
9027-TMATR,2016-07-01,No,Two year,Yes,Electronic check,78.8,3460.3
5940-NFXKV,2018-06-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,83.65,1465.75
1941-HOSAM,2020-01-01,No,Month-to-month,Yes,Electronic check,90.1,90.1
9110-HSGTV,2014-05-01,No,Two year,Yes,Credit card (automatic),82.45,5555.3
0704-VCUMB,2015-01-01,No,Two year,No,Credit card (automatic),20.25,1278.8
6171-ZTVYB,2016-07-01,No,Month-to-month,No,Bank transfer (automatic),66.25,2907.35
8053-WWDRO,2019-07-01,2020-01-01 00:00:00,Month-to-month,No,Bank transfer (automatic),19.5,146.3
9564-KCLHR,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,51.25,51.25
1935-IMVBB,2015-06-01,No,Month-to-month,No,Mailed check,89.7,4952.95
2535-PBCGC,2014-04-01,No,Two year,No,Bank transfer (automatic),64.55,4504.9
2082-CEFLT,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,45.6,45.6
1470-PSXNM,2016-01-01,No,One year,Yes,Electronic check,93.65,4520.15
1213-NGCUN,2019-06-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35
2498-XLDZR,2017-06-01,No,Two year,No,Mailed check,73.6,2316.85
9866-OCCKE,2014-02-01,No,Two year,Yes,Mailed check,109.75,8075.35
5338-YHWYT,2017-01-01,No,Two year,No,Credit card (automatic),61.45,2302.35
7718-UPSKJ,2014-05-01,No,One year,Yes,Credit card (automatic),106.4,7251.9
8731-WBBMB,2017-12-01,No,Month-to-month,No,Bank transfer (automatic),81.9,2078.55
1448-CYWKC,2015-04-01,No,One year,Yes,Credit card (automatic),105.2,6225.4
7901-IIDQV,2018-02-01,No,One year,No,Bank transfer (automatic),54.6,1242.25
2690-DVRVK,2019-09-01,No,One year,No,Electronic check,20.55,99.45
5688-KZTSN,2018-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,20.0,288.05
1270-XKUCC,2017-08-01,No,Two year,No,Mailed check,19.7,599.25
0334-ZFJSR,2015-07-01,No,One year,Yes,Credit card (automatic),66.05,3462.1
2894-QOJRX,2017-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),34.0,853
5747-PMBSQ,2018-12-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,92.5,934.1
5583-EJXRD,2016-06-01,No,Two year,Yes,Credit card (automatic),54.05,2375.2
4565-EVZMJ,2016-03-01,No,One year,Yes,Mailed check,58.9,2813.05
3143-JQEGI,2018-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,88.35,1222.8
6386-SZZKH,2015-11-01,2019-12-01 00:00:00,Two year,Yes,Bank transfer (automatic),107.95,5293.2
3327-YBAKM,2014-10-01,No,One year,Yes,Mailed check,96.9,6314.35
9441-QHEVC,2020-01-01,No,Month-to-month,No,Mailed check,19.1,19.1
6705-LNMDD,2018-06-01,No,Month-to-month,No,Mailed check,50.0,1003.05
